RegExTimes AutomataTimes FlexTimes
102452100 79078300 22842800
102473100 79089700 22845600
102502700 79104900 22849500
102527500 79116900 22852000
102552900 79134900 22856700
102574800 79146500 22859300
102600700 79161400 22863100
102641200 79173600 22865900
102663900 79185500 22869300
102690000 79244100 22873600
102712600 79260100 22875900
102736700 79274900 22879500
102759600 79289000 22881800
102781000 79308500 22884700
102802100 79327200 22887400
102844900 79370500 22894300
102871500 79390800 22897900
102898300 79409500 22900400
102924500 79436100 22906700
102946800 79449600 22908500
102969000 79461300 22911000
102994200 79480500 22915100
103016700 79492000 22916900
103042300 79506700 22920900
103066700 79522600 22932100
103088300 79536900 22939000
103113100 79559400 22947900
103134700 79574700 22953300
103156000 79588900 22958200
103181100 79611800 22967200
103202800 79634600 22971700
103228300 79650500 22977800
103250300 79664400 22981200
103272200 79677700 22985900
103295200 79692700 22990600
103336100 79710000 22995100
103375400 79732300 23003700
103401400 79745700 23009400
103427300 79768600 23016200
103452600 79793000 23024300
103477500 79818300 23031300
103502500 79840600 23037800
103544900 79873600 23050600
103717800 79886800 23057000
103754500 79898200 23063400
103852100 79909900 23067900
103899800 79929200 23078600
103927700 79940500 23083900
103954400 79954100 23088800
103978100 79969700 23091700
104001800 79998300 23096400
104025000 80056800 23100500
104086400 80097200 23107400
104119200 80126400 23112000
104153500 80151800 23118800
104181400 80168800 23125100
104204500 80179800 23129900
104248500 80213400 23142000
104271700 80374400 23147800
104302200 80421300 23153200
104321300 80458500 23158700
104344600 80483600 23164100
104382700 80519000 23178900
104405100 80537500 23185800
104433600 80556500 23193300
104455700 80570200 23196400
104479200 80590500 23205600
104499900 80603600 23212500
104522700 80617000 23219000
104556400 80633900 23237400
104577100 80646700 23241200
104596800 80660700 23247000
104617200 80670800 23253500
104638700 80683800 23260700
104664700 80705500 23271400
104687500 80716200 23278400
104712600 80729100 23282000
104737300 80742600 23285100
104762200 80756200 23288800
104799900 80776000 23297200
104825300 80791100 23301800
104849000 80801900 23305400
104882600 80815900 23309800
104939300 80831100 23312800
104966100 80851200 23318000
104992700 80867000 23320800
105016900 80880500 23324400
105042500 80893900 23327000
105067100 80906600 23329800
105162900 80917100 23332400
105216900 80929900 23335700
105420800 80943900 23338200
107619000 80955300 23340800
107673400 80971400 23344200
107695900 80982300 23351500
107719100 81055100 23357700
107740600 81070800 23363100
107789900 81085400 23368200
107815500 81095900 23374700
107837900 81107800 23380500
107863600 81127000 23390000
107929100 81158200 23405500
107954400 81173200 23411900
107983900 81189400 23422200
108004600 81201900 23427200
108029700 81217800 23436500
108051100 81230400 23443200
108072300 81244200 23450500
108092600 81254300 23456300
108117200 81268900 23463400
108956700 81281700 23469100
109125000 81308300 23482300
109185100 81320500 23488500
109239400 81333600 23494500
109290700 81346600 23496900
109501400 81364800 23502300
109552400 81384800 23508000
109577800 81397600 23510100
109600000 81411100 23513100
109629000 81427000 23516200
109657100 81444900 23521500
109680400 81457900 23524400
109703500 81471700 23526800
109733600 81489300 23530900
109756600 81501700 23533800
109800600 81527300 23541500
109827400 81545100 23545900
109850700 81559000 23548800
109874300 81572800 23551300
109904600 81589900 23554500
109929800 81604700 23558200
109952700 81617900 23561300
109979100 81628100 23564300
110027600 81644100 23568100
110059500 81657600 23571700
110083200 81669100 23574300
110103600 81681200 23577400
110125200 81695100 23580300
110147300 81707800 23582100
110176700 81722400 23585000
110207300 81739000 23588900
110240100 81753800 23592500
110264500 81767500 23596100
110306000 81783700 23605200
110333200 81796700 23611400
110358400 81810000 23615000
110391100 81825800 23622100
110413900 81838900 23624500
110638300 81855100 23628300
110673700 81872500 23631900
110696300 81886700 23634700
110717000 81899600 23637400
110738000 82076300 23639800
110785600 82131800 23649000
110810600 82149200 23652400
110837800 82169600 23655800
110874900 82190300 23657900
110902900 82215200 23661100
110925800 82231900 23663800
110954300 82252800 23667300
110978200 82266900 23669900
111003200 82283000 23673400
111032200 82301600 23676300
111065200 82337700 23681900
111086400 82352800 23684600
111106900 82366000 23686500
111129500 82378900 23689500
111152700 82394700 23692200
111178000 82415200 23695200
111214600 82437400 23698800
111243200 82451100 23701100
111269100 82471100 23705600
111292700 82483500 23708200
111315800 82498500 23712300
111337800 82509900 23714700
111357800 82523200 23716800
111426900 82538000 23719200
111468100 82576100 23726000
111497200 82596800 23729600
111522500 82613600 23732800
111547300 82626800 23734800
111569400 82640600 23737200
111593300 82651400 23740400
111616000 82662000 23743000
111668200 82683100 23748100
111695800 82700400 23752500
111720300 82713700 23754900
111743200 82728900 23757600
111772400 82753200 23761700
111797400 82768300 23764900
111826700 82782600 23767600
111857800 82805200 23771700
111890300 82816900 23774100
111928100 82835900 23778800
111959900 82893200 23781500
111992000 82909600 23784300
112234800 82940800 23789100
112256300 82955100 23791800
112296800 82986000 23798000
112319200 82999700 23801100
112363800 83056700 23804100
112399600 83071700 23807000
112425200 83088600 23810800
112457300 83128200 23815300
112495200 83169900 23824400
112517900 83732100 23828300
112542200 83747400 23832200
112560300 83758400 23835500
112580000 83778800 23838400
112612600 83808600 23844300
112640200 83825600 23847500
112675000 83852400 23854500
112694200 83864400 23857600
112717900 83878000 23860600
112741700 83893400 23864100
112775600 83918900 23870300
112805400 83936200 23874200
112835500 83952800 23878200
112864900 83969700 23882300
112888600 83984900 23886200
112907200 83995800 23888400
112929900 84012300 23899000
112950800 84026200 23905500
112975700 84039800 23913000
112996900 84058100 23920800
113020900 84074800 23927300
113043100 84091100 23936300
113063000 84102100 23941700
113083800 84113000 23949000
113107900 84126200 23957400
113131800 84140100 24058100
113151100 84150900 24062800
113171400 84162400 24066100
113200300 84175400 24074300
113233600 84188700 24079500
113262300 84205200 24084800
113292300 84220800 24090100
113324300 84234400 24092800
113380300 84251100 24096400
113409300 84268100 24100300
113427000 84279300 24103300
113445400 84289600 24106500
113460600 84300100 24109300
113478500 84312300 24112800
113512700 84337300 24121500
113527700 84350500 24124700
113545500 84368100 24129500
113561000 84380000 24132600
113575800 84391100 24135600
113593200 84405600 24138600
113619900 84418800 24141800
113675300 84436700 24146000
113701900 84447900 24148300
113751200 84472800 24154200
113774300 84484600 24156400
113805400 84498100 24159800
113830800 84511300 24162200
113854500 84522700 24164900
113885600 84535100 24168000
113911800 84550600 24171900
113959300 84569500 24176700
113983600 84586800 24178800
114004700 84603500 24181700
114032000 84625600 24185600
114055900 84643100 24189000
114077700 84753500 24191600
114098300 84768700 24194500
114122100 84787800 24197200
114162500 84810800 24201400
114182400 84824500 24209200
114311500 84843300 24220400
114339600 84857500 24223700
114377200 84871800 24227300
114395600 84884900 24230200
114409800 84897100 24233200
114427100 84912900 24236100
114443600 84931000 24240000
114464200 84943400 24243400
114481100 84957800 24246900
114510500 84974100 24249900
114533200 84992600 24253100
114551500 85010200 24256800
114567700 85025500 24259100
114585100 85050400 24264000
114601600 85067900 24268000
114642800 85100900 24277300
114673000 85130100 24281900
114689600 85144900 24284800
114703700 85156700 24288100
114717800 85167700 24290200
114734700 85184600 24294500
114751500 85201600 24298700
114771400 85217100 24302300
114787900 85230900 24305400
114812200 85245200 24308400
114837000 85258500 24311100
114867700 85268500 24314100
114909300 85287400 24318600
114935400 85301600 24321600
114965600 85313400 24324300
115008500 85359600 24328800
115032200 85379200 24331500
115052700 85392700 24334100
115076000 85459100 24337100
115115900 85487600 24341400
115144500 85501800 24344600
115238000 85517500 24347800
115263200 85531400 24350600
115316400 85554800 24354800
115378300 85569600 24357600
115426700 85617100 24362900
115452100 85634500 24365700
115474300 85646300 24368500
115507300 85664100 24372900
115530000 85676700 24375300
115578700 85707600 24381500
115642400 85723400 24384800
115686800 85736700 24387500
115722200 85751000 24390300
115751100 85771400 24394700
115826600 85823600 24400700
115861100 85848500 24404000
115886100 85871400 24406900
115924100 85893800 24411200
115966500 85917500 24415300
115987700 85930100 24418600
116013100 85943600 24421200
116056000 86001500 24427900
116095600 86035000 24432100
116123400 86057000 24435300
116208700 86071800 24438300
116236100 86089600 24441900
116264000 86108200 24444500
116297000 86130700 24448800
116322500 86148400 24451400
116348800 86166500 24454900
116374800 86204000 24457400
116404100 86224700 24461700
116427000 86288800 24464400
116450900 86307900 24467300
116476200 86397700 24469900
116503200 86417900 24472500
116550200 86467800 24476900
116573200 86484200 24480000
116611100 86508300 24484500
116633600 86522300 24487100
116671400 86548500 24491400
116694700 86564100 24494000
116717700 86578700 24497000
116746600 86600500 24500900
116779200 86623500 24505000
116805700 86661900 24508100
116849000 86749100 24523200
116876900 86774500 24532400
116902400 86786300 24536900
116930700 86804500 24544000
116955200 86820200 24581700
116978700 86831700 24590500
117004000 86846300 24598900
117037400 86882800 24627400
117209900 86908800 24633300
117247800 86930700 24640900
117283400 86951700 24648700
117305400 86963700 24653100
117326200 86975200 24657900
117347700 86986600 24662300
117390500 87003500 24671400
117417800 87021300 24678400
117444800 87039800 24684100
117475500 87055400 24692500
117496600 87088000 24696200
117517100 87103700 24702100
117537900 87180900 24705200
117563900 87206200 24710600
117597300 87227500 24714400
117623400 87254500 24718900
117648600 87383900 24721900
117677000 87422800 24725100
117720500 87493300 24729900
121301400 87536300 24733500
121333700 87552200 24736000
121364000 87572300 24740100
121389700 87594200 24743300
121415100 87613300 24747000
121465200 87674800 24756700
121531600 87699400 24760700
121583800 87715200 24763200
121634000 87730300 24764400
121701900 87748300 24767600
121763700 87769100 24771200
121808000 87783300 24773900
121853600 87802600 24777100
121944500 87831200 24779200
122067300 87857500 24783400
122096200 87874300 24785700
122129300 87964500 24788700
122161500 87981000 24791300
122186100 87995400 24794000
122207100 88009600 24796400
122233600 88033600 24800500
122260700 88127900 24803100
122282200 88146500 24805700
122321500 88237700 24809100
122349300 88409600 24812200
122373900 88524300 24816200
122403100 88627300 24820100
122423900 88720600 24826600
122448000 88744700 24857800
122475500 88772900 24861900
122501500 88794800 24865500
122526500 88810400 24868500
122546800 88825000 24870800
122573400 88840700 24873200
122596000 88855200 24875800
122624000 88874600 24879500
122650400 88888200 24881500
122672600 88898800 24884100
122697200 88910200 24887100
122722900 88923700 24891200
122745100 88935000 24894000
122767800 88946700 24896900
122792600 88961200 24900400
122816300 88973700 24903300
122837700 88984200 24905300
122883600 89013800 24914300
122907200 89026600 24917100
122931100 89040000 24919900
124382300 89071300 24922800
124425200 89105500 24925200
124471000 89153400 24939000
124495400 89183100 24943200
124527300 89200800 24952100
124546900 89216600 24955400
125892300 89246400 24959200
125961600 89275000 24963800
125988100 89299400 24967500
126032100 89328300 24971700
126057000 89349900 24975900
126098600 89386100 24983800
126118500 89402000 24986900
126138400 89417500 24992000
126157600 89431900 24994900
126177100 89447100 24997700
126201300 89470900 25002400
126225100 89493600 25007000
126247100 89509200 25009600
126266800 89523700 25012300
126293100 89540600 25015800
126318100 89553000 25021600
126343300 89567500 25027500
126363500 89578700 25033000
126386200 89590900 25036500
126418600 89610400 25040800
126441900 89624700 25044400
126464400 89637800 25047500
126492700 89688200 25052500
126517200 89732300 25056200
126544400 89774700 25059400
126564500 89792700 25062100
126584800 89807000 25063900
126609100 89823800 25067900
126631400 89840100 25071900
126658800 89859200 25075600
126682200 89880000 25080600
126705200 89897300 25083800
126728000 89914000 25087400
126747800 89928800 25089900
128187500 89951600 25093400
128250400 89963100 25096200
128277200 89975600 25098200
128318600 90052400 25102500
128343000 90067400 25105400
128371100 90080500 25108400
128395100 90093000 25110700
128423500 90112200 25114600
128451700 90125800 25118000
128489600 90142000 25121500
128520700 90154600 25127900
128551900 90166200 25139400
128587900 90180600 25144200
128631000 90195200 25148500
128662200 90208500 25152200
